List of importing markets for a product exported by Malaysia (Mirror) Product: TOTAL All products
"Importers"	"Exported value in 2001"	"Exported value in 2002"	"Exported value in 2003"	"Exported value in 2004"	"Exported value in 2005"	"Exported value in 2006"	"Exported value in 2007"	"Exported value in 2008"	"Exported value in 2009"	"Exported value in 2010"	"Exported value in 2011"	"Exported value in 2012"	"Exported value in 2013"	
Turkey	239,370	244,600	390,654	646,747	785,562	934,227	1,253,030	1,512,361	959,773	1,124,036	1,567,507	1,278,252	1,230,783	
Tuvalu		38												
Uganda	23,161	32,058	42,062	67,430	47,214	48,871	63,189	145,951	76,891	100,507	38,068	50,919	63,926	
Ukraine	44,624	29,726	42,345	85,400	161,626	135,035	142,459	352,176	181,493	171,005	253,084	236,626	209,280	
United Arab Emirates					1,497,004		2,479,932	3,503,878						
United Kingdom	2,975,598	3,157,120	3,732,770	4,386,292	3,934,366	4,401,719	4,100,423	3,876,378	2,831,232	3,214,627	3,148,958	2,712,713	2,611,713	
United States of America	23,071,706	24,733,646	26,188,038	29,050,830	34,675,835	37,521,097	33,701,169	31,571,137	23,888,396	26,628,314	26,485,215	26,651,965	28,025,472	
Uruguay	5,772	2,727	2,534	3,959	7,878	11,671	11,353	20,435	17,416	28,550	40,992	95,151	46,707	
Vanuatu						599	1,412		1,661	3,160	3,317			
Venezuela	16,577	10,056	9,376	33,015	29,491	41,533		135,544	96,099	88,151	61,909	74,565	56,236	
Viet Nam	464,387	683,313	924,981	1,215,330	1,256,459	1,482,039	2,289,912	2,596,052	2,504,735	3,413,393	3,919,720	3,412,030		
Yemen				80,161	156,509	139,231	156,662	259,534	208,028	368,951	238,649	281,477		
Zambia	8,364	2,217	2,774	1,901	1,835	3,281	4,614	5,885	9,632	4,455	7,987	12,764	19,234	
Zimbabwe	18,739	12,589		8,614	2,247	3,147	1,048	1,149	2,213	6,528	9,638	11,208	11,752	
